idx,title,body,oof_p,entity_support,entity_conflict,entity_conflict_fullbody,phrase_entity_support,phrase_entity_conflict,person_support,person_conflict,person_substitution,person_type_match,canonical_entity_support,canonical_entity_conflict,qty_context_token_overlap,qty_context_exact_match,qty_context_conflict,argument_binding_conflict,pred_score,polarity_score,qty_score,claim_support_score,claim_conflict_score,claim_margin,found_predicate_chunk,num_mismatch,neg_mismatch,bigram_ov,title_cov,content_cov,idf_title_cov
8009,Judi di Atlantic City Pakai Uang Bansos Covid Pria AS Dibui,Kepolisian di Amerika Serikat menangkap seorang lelaki bernama Andrew Marnell 40 karena memalsukan data untuk mendapatkan uang dari program jaring pengaman sosial Covid 19 PPP yang kemudian dipakai berjudi di kasino Las Vegas Nevada Seperti dilansir AFP 17 7 Marnell yang merupakan penduduk Beverly Grove Los Angeles California ditangkap dan tidak boleh dibebaskan dengan jaminan atas perbuatannya Dilaporkan Marnell mendapatkan US 9 juta sekitar Rp132 7 miliar dari program tersebut Caranya adalah dia memalsukan data dalam sejumlah pengajuan permintaan bantuan kepada pemerintah Menurut jaksa yang menangani kasus itu Marnell menggunakan uang yang didapat dari bansos untuk bermain saham Sisanya dipakai berjudi di kasino Hotel Bellagio dan sejumlah tempat judi lain di Las Vegas Nevada Marnell dilaporkan akan menjalani sidang pada Selasa pekan depan Dia terancam dipenjara selama 30 tahun karena melakukan penipuan perbankan Program PPP yang diluncurkan pemerintah AS menggelontorkan anggaran hingga US 2 2 triliun Program itu dimaksudkan untuk membantu penduduk AS bertahan hidup di tengah gelombang krisis ekonomi dan pemutusan hubungan kerja akibat pandemi Covid 19,0.8354328683263279,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,1.0,0.0,0.5454545454545454,0.04878048780487805,0.39346702836548353
13754,Ahli Sebut Rekor Sembuh Indikator Pengendalian Corona,Ahli Epidemiologi FKM Universitas Indonesia UI Iwan Ariawan mengatakan rekor baik pasien sembuh Covid 19 tak berarti menandakan tren positif pengendalian Covid 19 di Indonesia Tambahan kasus sembuh di Indonesia pada Kamis 15 10 lalu sebanyak 5 810 orang dengan akumulasi mencapai 273 661 orang Angka 5 8 ribu kasus sembuh ini merupakan rekor tertinggi di Indonesia Pengendalian wabah tidak bisa dinilai dari angka kesembuhan karena pada Covid memang 85 90 persen akan sembuh Tanda baik untuk kesembuhan pasien tapi bukan indikator untuk memantau pengendalian wabah kata Iwan saat dihubungi CNNIndonesia com Senin 19 10 Iwan mengatakan patokan tren positif pengendalian wabah adalah melalui angka reproduksi efektif Rt dan kasus baru Covid 19 Menurut data yang disusun Fakultas Kesehatan Masyarakat Universitas Indonesia FKM UI di dalamnya dijelaskan bahwa nilai Rt di Jakarta saat ini berkurang menjadi 1 07 Artinya saat ini 100 orang berpotensi menularkan virus kepada 107 orang lainnya Pemantauan wabah harus dengan jumlah kasus baru yang sampai saat ini masih terus meningkat dan angka reproduksi efektif masih di atas 1 jadi wabah belum terkendali tutur Iwan Berdasarkan data Kementerian Kesehatan Kemenkes pada 15 Oktober pasien sembuh terbanyak berasal dari Jawa Tengah Provinsi yang dipimpin Ganjar Pranowo itu mencatat 2 233 orang sembuh Di posisi kedua ada DKI Jakarta dengan 1 050 orang Kemudian disusul Jawa Timur dengan 312 orang Jawa Barat 304 orang dan Banten 250 orang Maluku 180 orang Diikuti oleh Bali 157 orang Aceh 149 orang Kalimantan Timur 135 orang Sumatera Barat 131 orang Sulawesi Selatan 119 orang Riau 115 orang dan Sumatera Utara 110 orang Provinsi lainnya mencatat tambahan kasus sembuh di bawah 100 orang Provinsi dengan penambahan pasien sembuh sedikit yakni Jambi dan Sulawesi Tengah masing masing mencatat penambahan 3 orang Sebanyak tiga provinsi bahkan tidak mencatatkan penambahan pasien sembuh harian di antaranya Bengkulu Lampung dan Nusa Tenggara Timur NTT Sementara secara akumulatif kasus sembuh terbanyak disumbang oleh DKI Jakarta sebanyak 75 881 orang Kemudian disusul Jawa Timur sebanyak 41 786 orang Jawa Tengah 22 264 orang Jawa Barat 19 097 orang dan Sulawesi Selatan 14 489 orang Secara nasional kasus positif pada Kamis 15 10 mengalami penambahan 4 411 kasus sehingga total mencapai 349 160 orang Dari jumlah tersebut 273 661 orang dinyatakan sembuh dan 12 268 orang lainnya meninggal dunia,0.8334820511427306,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.024509803921568627,0.7618897770312246
7152,MUI Ungkap Alasan Penyelenggara Acara Megamendung Mangkir Diperiksa,Dua orang panitia penyelenggara acara yang menimbulkan kerumunan di Megamendung Bogor mangkir dari pemeriksaan Polda Jabar Apa alasan kedua orang diduga penyelenggara itu mangkir Ada agenda yang sudah terjadwal sebelumnya ujar Wakil Sekretaris Umum FPI Aziz Yanuar kepada detikcom Rabu 9 12 2020 Dua orang berinisial UA dan HMA tersebut sedianya bakal diperiksa di tingkat penyidikan pada Selasa 8 12 kemarin Pemeriksaan dilakukan di Bogor Namun keduanya tak memenuhi panggilan polisi Polisi pun akan kembali melayangkan surat panggilan yang kedua Apakah dua penyelenggara akan hadir pada panggilan kedua Nanti kita lihat saja kata Azis Polda Jabar meningkatkan status hukum berkaitan dugaan pelanggaran Pembatasan Sosial Berskala Besar PSBB saat acara yang dihadiri Habib Rizieq Syihab di Megamendung Bogor Perkara tersebut naik penyidikan Sekadar diketahui Habib Rizieq menghadiri peletakan baru pertama pembangunan Pondok Pesantren Ponpes Alam Agrokultural Markaz Syariah DPP FPI di Desa Kuta Kecamatan Megamendung Kabupaten Bogor Jumat 13 11 Kegiatan tersebut menimbulkan kerumunan massa di tengah situasi pandemi COVID 19 Terlebih Pemkab Bogor melalui keputusan bupati kepbup menyebutkan area Bogor masih menjalani PSBB pra adaptasi kebiasaan baru AKB Dalam kepbup itu tertuang sejumlah aturan terkait batasan kerumunan massa Simak juga video 6 Pengikut HRS Mati Ditembak Polisi FPI Ungkap Kondisi Jenazahnya Gambas Video 20detik,0.8334197679093188,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.004975124378109453,0.875,0.0457516339869281,0.875176004753502
13535,Anies Peringatkan Satgas Covid soal Kapasitas RS Sejak Juli,Ketua Satuan Tugas Penanganan Covid 19 Doni Monardo mengatakan sempat memperingatkan Gubernur DKI Jakarta Anies Baswedan soal peningkatan kapasitas rumah sakit sejak Juli lalu Dari 67 rumah sakit rujukan Covid 19 di Jakarta sebanyak 20 di antaranya telah terisi penuh Saya sejak 23 Juli lalu sudah menyampaikan kepada Gubernur DKI tentang tren peningkatan bed occupancy rate di wilayah Jakarta Ada 67 RS rujukan Covid ada 20 yang memang penuh 100 persen ujar Doni dalam konferensi pers usai rapat terbatas bersama Presiden Joko Widodo melalui akun Youtube Sekretariat Presiden Senin 14 9 Meski kapasitas di 20 rumah sakit telah penuh Doni memastikan ruang ICU di 47 RS rujukan lainnya masih mencukupi Bahkan kata dia Menteri Kesehatan Terawan Agus Putranto telah menambah kapasitas ICU di 40 rumah sakit rujukan Covid 19 milik pemerintah pusat dan BUMN Jadi kekhawatiran bahwa tanggal 17 September yang akan datang itu RS penuh semua mudah mudahan bisa kita atasi dengan baik katanya Selain fasilitas di rumah sakit Doni juga memastikan ketersediaan ruangan di RS Darurat Wisma Atlet dan sejumlah hotel bintang dua dan tiga untuk isolasi mandiri pasien Covid 19 dengan gejala ringan maupun tanpa gejala Anies kembali menerapkan Pembatasan Sosial Berskala Besar PSBB mulai Senin 14 9 Kebijakan ini diambil lantaran kasus Covid 19 di ibu kota terus melonjak Anies juga sempat mengungkapkan kekhawatirannya soal kapasitas rumah sakit yang akan membludak pada 17 September mendatang Ketentuan mengenai PSBB ini diatur dalam Peraturan Gubernur Nomor 88 Tahun 2020 yang ditandatangani Anies pada 13 September lalu Doni mengatakan bahwa proses penyusunan Pergub DKI itu telah melibatkan tim Satgas Kemarin saat terbitnya Pergub DKI di mana satgas melalui Ketua Tim Pakar Prof Wiku telah dilibatkan dalam proses penyusunan Pergub DKI ucap Doni,0.8284842370149358,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,3.5,0.0,3.5,1.0,0.0,1.0,0.007633587786259542,0.8888888888888888,0.0449438202247191,0.7132683360595187
2928,Aa Gym Positif COVID 19 Masjid Al Azhar Ditutup untuk Umum,Penceramah kondang Abdullah Gymnastiar mengumumkan dirinya positif COVID 19 Kabar itu disampaikan pria yang akrab disapa Aa Gym itu melalui saluran YouTube dan Instagramnya pada Selasa 29 12 2020 Bagaimana kondisi terkini di Masjid Daarut Tauhiid yang jadi pusat kegiatan Aa Gym menyiarkan dakwah Masjid Daarut Tauhiid ditutup untuk publik sejak 27 Desember hingga 2 Januari 2021 mendatang Penutupan masjid dilakukan lebih awal atau satu hari sebelum Aa Gym dinyatakan positif terpapar virus Corona Seperti diketahui hasil swab Aa Gym keluar pada Senin 28 12 dan diumumkan pagi ini Pantauan detikcom pintu dua masuk utama menuju masjid ditutup rapat Pengurus masjid pun menempelkan informasi bahwa masjid ditutup dalam waktu satu pekan dalam rangka pembersihan perbaikan dan pemeliharaan masjid Serta dalam rangka memutus mata rantai penularan COVID 19 Insya Allah satu pekan ke depan mulai tanggal 27 Desember 2020 2 Januari 2021 Masjid Daarut Tauhiid Bandung akan ditutup sementara waktu dan tidak digunakan untuk kegiatan ibadah seperti tertulis dalam pengumuman tersebut Suasana masjid pun dari luar tampak sepi hanya ada lalu lalang warga dan pengendara yang melintas Hal yang sama juga terpantau di Pesantren Daarut Tauhiid informasi yang dihimpun pondok pesantren binaan Aa Gym tersebut memulangkan santri santrinya sejak pandemi COVID 19 merebak pada Maret lalu Pengurus Masjid Daarut Tauhiid Aep Saepudin membenarkan penutupan masjid tersebut lebih awal sebelum Aa Gym mengumumkan positif COVID 19 Pasalnya DKM tengah melakukan perbaikan interior masjid Betul lebih awal sebelum Aa Gym positif COVID 19 ujar Aep saat dikonfirmasi detikcom Terkait perpanjangan penutupan masjid Aep mengatakan kewenangan tersebut akan dibahas lebih lanjut oleh jajaran pengurus lainnya Itu keputusannya di pengurus tuturnya Sebelum dinyatakan positif Corona Aa Gym menceritakan ia sempat melakukan perjalanan ke Bandung pada hari Rabu 23 12 2020 Kala itu Aa Gym masih merasa tubuhnya sehat dan bisa beraktivitas seperti biasa bahkan pada hari Kamisnya ia sempat melakukan kemping di Bandung Malam Kamisnya di gunung kemping Kamis pagi masih berenang dan bertugas Hari Jumat pagi mau bersepeda tapi tidak mau terlalu capek Jadi di halaman luar masjid Salman cari yang paling aman di taman yang tidak banyak orang jelasnya Namun menjelang kembali ke Jakarta pada hari Sabtu 26 12 2020 kondisi Aa Gym mulai menurun Bahkan ia harus di infus dan meminum berbagai vitamin agar tubuhnya kembali bugar Saat itu Aa Gym juga melakukan tes Corona berupa rapid test antibodi Di rapid hasilnya hari Sabtu itu non reaktif ujarnya Aa Gym mengatakan ia diduga kelelahan sehingga kondisi tubuhnya menurun Aa Gym pun memilih untuk melakukan isolasi mandiri meski hasil rapid test antibodinya non reaktif Hingga akhirnya pada hari Senin 28 12 2020 ia melakukan tes swab bersama anaknya dan diketahui Aa Gym positif Corona Hari Seninnya juga full menyendiri nunggu giliran di swab Hari Selasa kemarin swab seperti yang dilihat di Facebook ditemani anak kata Aa Gym Diswab termasuk santri yang suka mendampingi dan sesudah di swab tadi malam hasilnya didapat anak negatif tidak kena COVID dan Aa positif COVID lanjutnya,0.8276616070348695,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.36363636363636365,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.011627906976744186,0.7272727272727273,0.031496062992125984,0.6201642261050615
5867,Larang Batik Air ke Pontianak Gubernur Kalbar Ada Maladministrasi,Gubernur Kalimantan Barat Sutarmidji melarang maskapai Batik Air terbang ke Pontianak hingga 10 hari ke depan terkait temuan penumpang positif Corona COVID 19 Sutarmidji menegaskan kebijakan dalam penanganan saat pandemi tidak bisa disamakan dengan masa normal Kondisi penanganan pandemi jangan berdebat dengan aturan di masa normal Saya paham aturan tidak ada yang namanya Maladministrasi Lex Specialis Derogat Legi Generalis artinya aturan yang khusus mengesampingkan aturan yang umum Ini kondisi pandemi jangan bicara seperti kondisi normal kata Sutarmidji melalui Akun Facebook pribadinya seperti dilihat detikcom Minggu 27 12 2020 Ia mengaku sudah berkoordinasi dengan Angkasa Pura Supadio dan KKP terkait keputusan melarang maskapai Batik Air terbang ke Pontianak hingga 10 hari ke depan Ia menyebut pihak Angkas Pura Bandara Supadio dan KKP lempar tanggung jawab Koordinasi penting tapi kalau diajak koordinasi cuek maka keputusan untuk kepentingan masyarakat yang lebih besar harus diambil ujarnya Untuk itu ia meminta maaf kepada semua pihak jika keputusan Pemerintah Provinsi Kalbar membuat tidak nyaman Ia mengatakan keputusan itu semata untuk mengingatkan jika pelanggaran selalu ditoleransi maka akan menjadi masalah besar Mohon maaf kalau ada yang tak nyaman atau tak berkenan atas Keputusan Satgas COVID 19 Kalbar Ingat ketika suatu pelanggaran selalu ditoleransi maka suatu saat dia akan jadi masalah besar karena pelanggaran dianggap bukan pelanggaran lagi tuturnya Berita selengkapnya di halaman berikutnya,0.8271775638577014,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,-1.0,0.5,2.5,1.0,1.5,1.0,0.0,1.0,0.010050251256281407,0.8888888888888888,0.05714285714285714,0.8335758127239045
2797,Tantangan Pembatasan Polri untuk Melawan Covid Ada di Pemda,Pengamat militer dari Institute for Security and Strategic Studies ISESS Khairul Fahmi menyebut pelibatan unsur TNI dalam Inpres Nomor 6 Tahun 2020 Tentang Peningkatan Disiplin dan Penegakan Hukum Protokol Kesehatan dalam Pencegahan dan Pengendalian Covid 19 harus dibarengi dengan turunan hukum dari masing masing Kepala Daerah Fahmi menilai apa yang tercantum Inpres tersebut secara normatif memang selaras dengan bentuk kegiatan Operasi Militer Selain Perang OMSP yang tercantum dalam Undang undang Nomor 34 tahun 2004 tentang TNI Di sana kata dia salah satu pasalnya mengatakan soal TNI yang membantu tugas pemerintahan di daerah dan membantu Polri dalam rangka tugas keamanan dan ketertiban masyarakat yang diatur dalam undang undang Namun untuk tataran pelaksanaan di lapangan Inpres tersebut membutuhkan pijakan lagi dari pemerintah daerah baik berupa Peraturan Gubernur atau Peraturan Bupati Walikota untuk memastikan batasan batasan keterlibatan TNI dalam kegiatan itu Meski Inpres sudah memberi panduan terkait bentuk sanksi namun Inpres tersebut tidak merumuskan secara rinci bagaimana penerapannya Gubernur Bupati dan Walikota hanya diminta melakukan koordinasi dengan Kementerian Lembaga terkait TNI dan Polri kata Fahmi saat dihubungi CNNIndonesia com melalui pesan singkat Jumat 7 8 Fahmi tak menampik akan ada potensi munculnya masalah dari pelibatan unsur TNI yang diterjunkan langsung ke masyarakat untuk membantu pendisiplinan masyarakat dalam penerapan protokol kesehatan Lagi pula kata Fahmi TNI mestinya tak berhadapan langsung dengan masyarakat dalam penerapan sanksi bagi pelanggar protokol kesehatan Covid 19 Sebab penegakan hukum dan ketertiban masyarakat tetap di bawah komando pemerintah daerah dan Polri Isi peraturan peraturan tersebut mestinya tidak boleh melanggar prinsip prinsip hak asasi manusia bahwa pengawasan patroli dan pembinaan masyarakat itu dilakukan dalam koridor penegakan disiplin penegakan hukum dan ketertiban masyarakat kata dia Masalahnya bisakah dijamin Pergub Perbup Perwal itu dapat mengatur secara rinci batasan ruang lingkup kewenangan TNI dalam pengawasan pembinaan masyarakat dan penerapan sanksi kata dia Sementara itu bila merujuk pada Inpres 6 2020 Presiden Jokowi memang memerintahkan pemangku kepentingan baik di tingkat pusat hingga daerah untuk bersinergi menangani pandemi Covid 19 Dalam Inpres tersebut secara khusus Jokowi meminta agar Menteri Koordinator Bidang Politik Hukum dan Keamanan Menko Polhukam yang saat ini dijabat Mahfud MD untuk melakukan koordinasi dan sinkronisasi serta pengendalian pelaksanaaan pendisiplinan di masyarakat dalam menjalani protokol kesehatan pencegahan Covid 19 Menko Polhukam Mahfud MD mengatakan akan segera memanggil pihak pihak terkait dalam rangka koordinasi penerapan Instruksi Presiden Nomor 06 Tahun 2020 Tentang Peningkatan Disipilin dan Penegakan Hukum Protokol Kesehatan dalam Pencegahan dan Pengendalian Covid 19 Koordinasi itu disebutkan mungkin akan digelar di kantornya Senin 10 8 Saya akan segera mengumpulkan dalam sebuah pertemuan mungkin di awal minggu depan Senin Saya akan kumpulkan menteri terkait dan kepala daerah kata Mahfud saat melakukan konferensi Pers melakui aplikasi Zoom Meeting dengan wartawan Jumat 7 8 Pertemuan ini kata Mahfud untuk membicarakan mengenai bagaimana langkah tindak lanjut atas Inpres ini di masing masing daerah Beberapa di antaranya dari mulai siapa yang mengawasi hingga bagaimana penegakan hukum yang berlaku di masing masing wilayah tersebut,0.8247458175406602,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,1.0,0.0,0.5555555555555556,0.02074688796680498,0.30687323908082453
10596,HOAKS Covid 19 Disebut Nyata Catut Profesor dari Cornell University,Berdasarkan verifikasi Kompas com sejauh ini informasi ini tidak benar Beredar narasi Covid 19 tidak nyata dengan mencatut nama Robert Oswald ahli virologi dan ahli imunologi dari Cornell University sebagai pembuat narasi Dalam narasi itu disebutkan Oswald dan tim peneliti mendapati bahwa Covid 19 hanyalah flu biasa Karena itu mereka menggugat CDC atas sangkaan penipuan Covid 19 Narasi itu hoaks Profesor di Department of Molecular Medicine Cornell University Robert Oswald menegaskan narasi Covid 19 tidak nyata yang mencatut namanya tidak ada hubungannya dengan dirinya dan Cornell University Ia mengatakan isi pesan bahwa Covid 19 tidak nyata adalah salah Dari penelitian ilmiah terbukti bahwa Covid 19 benar ada Ia juga menyangkal adanya tuntutan hukum Cornell University terhadap Centers for Disease Control and Prevention CDC Amerika Serikat Sebuah akun Facebook pada Minggu 28 12 2020 mengedarkan informasi mengenai Covid 19 tidak nyata yang ditulis seseorang bernama Robert Oswald dari Cornell University Hingga Kamis 31 12 2020 posting tersebut sudah dibagikan 124 kali dan mendapat 72 komentar Dalam narasi itu Oswald yang bergelar PhD di bidang virologi dan imunologi menceritakan hasil penelitiannya terhadap 1 500 sampel yang diduga positif Covid 19 di California Selatan Dari hasil ujinya sebagian besar sampel terkena Influenza A sisanya Influenza B Tidak ada satu pun kasus Covid 19,0.8240989327181723,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,-1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.016304347826086956,0.8,0.06153846153846154,0.7094414109564849
5384,Menkes Gaungkan Flattening The Curve di Momen Kasus Corona Tembus 1 Juta,Menteri Kesehatan Menkes Budi Gunadi Sadikin mengungkap dua langkah yang mesti ditingkatkan untuk menangani pandemi Covid 19 usai jumlah kasus positif Covid 19 di Indonesia menembus angka 1 juta Budi mengatakan cara pertama adalah memperketat kedisiplinan di masyarakat Menurutnya hal ini jadi cara paling ampuh mengurangi laju pertambahan kasus Harus sangat disiplin memakai masker mencuci tangan menjaga jarak Ini sangat susah dan ini tidak bisa dilakukan seorang diri oleh pemerintah tanpa bersama sama rakyat dan komponen bangsa lainnya membangun gerakan disiplin ini kata Budi di Istana Kepresidenan Jakarta Selasa 26 1 Budi berharap masyarakat bisa membantu pemerintah dengan disiplin menerapkan protokol kesehatan Ia menyebut kedisiplinan bisa menyelamatkan diri dan lingkungan Cara kedua adalah menggencarkan tes testing penelusuran kontak tracing dan perawatan pasien tracing Budi berkata tiga hal itu adalah kewajiban pemerintah Tanggung jawabnya ada di Kementerian Kesehatan untuk memastikan program testing dari rakyat yang diduga terkena agar kita bisa identifikasi dan mengurangi laju penularan ujar Budi Kita juga harus melakukan tracing atau pelacakan terhadap kontak erat dari yang positif sehingga bisa mengurangi laju penularan Dan kita harus bisa menyediakan tempat isolasi yang nyaman ucapnya Budi berjanji pemerintah akan bekerja keras menangani pandemi Ia berharap masyarakat bisa ikut bekerja sama dalam menghadapi pandemi Tujuannya satu mengurangi laju penularan flattening the curve tuturnya Hari ini Selasa 26 1 kasus positif Covid 19 di Indonesia menembus angka 1 juta Pemerintah mencatat ada 1 012 350 kasus sejak pandemi melanda Dari catatan itu terlihat ada 28 468 orang meninggal dunia karena virus corona Sementara itu masih ada 163 526 kasus aktif atau orang yang masih terpapar Covid 19,0.8227980158904298,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,1.5,0.0,0.0,1.0,0.012,0.75,0.05660377358490566,0.6334493525794824
11605,Peringatkan Fase Baru Pandemi Penasihat Covid Dikritik Biden,Presiden Donald Trump mengkritik penasihat virus corona Gedung Putih Deborah Birx usai dia memperingatkan Amerika Serikat telah masuki fase baru pandemi Trump menyebut kondisi sebaliknya bahwa pandemi virus corona di AS sudah dapat dikendalikan Dia bahkan berpikir untuk membuka kembali sekolah dan bisnis Yah saya pikir kami baik baik saja dan kami telah melakukan dengan baik seperti halnya negara lain kata Trump kepada wartawan pada jumpa pers Senin 3 8 sore seperti dikutip dari CNN Trump menilai pernyataan Birx yang juga koordinator gugus tugas virus corona Gedung Putih itu bisa menjadi bumerang bagi pemerintah yang tengah berupaya melawan pandemi virus corona Birx diketahui mendapat serangan dari Ketua DPR Nancy Pelosi dan menganggapnya menyebarkan disinformasi Menurut Pelosi Trump selalu menyebarkan informasi yang salah tentang virus corona karena itu dia tidak percaya dengan Birx Jadi Crazy Nancy Pelosi mengatakan hal hal buruk tentang Deborah Birx menyerangnya karena dia terlalu positif pada tugas kami dalam memerangi Virus China termasuk vaksin dan terapi Namun untuk melawan Nancy Deborah justru menyambut umpan dan menyerang kami Menyedihkan kata Trump di Twitter Ini merupakan kali pertama Trump mengkritik Birx Sebelumnya dia dan sejumlah pejabat Gedung Putih lainnya lebih sering menyerang pakar penyakit menular Anthony Fauci Birx sebelumnya memperingatkan bahwa AS telah memasuki fase baru pandemi virus corona Dia mengatakan virus corona tak hanya mengancam kota kota besar tetapi juga ke daerah pedesaan Menurut dia apa yang terjadi saat ini berbeda dari Maret dan April Pandemi ini tersebar luas masuk ke daerah pedesaan begitupun daerah perkotaan Untuk semua orang yang tinggal di daerah pedesaan Anda tidak kebal atau terlindungi dari virus ini ujar Birx Kami berada dalam fase baru katanya menambahkan Dia menegaskan bahwa berpegang pada pedoman kesehatan dan keselamatan seperti mengenakan masker menjaga kebersihan pribadi dan menjaga jarak sangatlah penting AS menjadi negara paling terpapar parah virus corona di dunia Berdasarkan data statistik Worldometer hingga Selasa 4 8 AS memiliki 4 861 987 kasus virus corona dan 158 914 kematian,0.8216138258142486,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,2.5,0.0,2.5,1.0,0.0,1.0,0.006622516556291391,0.5,0.02040816326530612,0.39744303366850275
8408,Ambulans RSUD dr Iskak Malang Tabrak Biker di Blitar,Sebuah ambulans RSUD dr Iskak Tulungagung terlibat kecelakaan di Blitar Ambulans menabrak pemotor dari arah berlawanan hingga korban harus mendapat perawatan di rumah sakit Kecelakaan itu terjadi pukul 14 00 WIB Lokasinya di Jalan Umum menikung Desa Mronjo Kecamatan Selopuro Kabupaten Blitar Dua kendaraan yang adu banteng adalah ambulans nomor polisi AG 8331 RP dengan sepeda motor Yamaha AG 6286 QE Keterangan saksi mata di lokasi kejadian ambulans berjalan dari arah barat ke timur Pas di lokasi jalannya mengarah ke kanan melewati as jalan Selanjutnya terjadi benturan dengan sepeda motor yang berjalan dari arah timur ke barat Benturan dari arah berlawanan terang Kasat Lantas Polres Blitar AKP Rudi Purwanto dikonfirmasi detikcom Selasa 26 1 2021 Akibat benturan itu lanjut Rudi dua korban mengalami luka ringan dan dievakuasi di RSUD Ngudi Waluyo Wlingi Kedua korban yang terluka bernama Luki Prasetyo dan Yayuk Lusi Suryati warga Dusun Sumberejo Desa Slorok Kecamatan Doko Sementara kondisi kaca depan mobil ambulans hancur berantakan Sang sopir Dedi Irawan warga Tulungagung kemudian menghubungi rumah sakit untuk mengganti ambulans nya dengan ambulans lain Saat terjadi kecelakaan ia membawa pasien ke Malang Ambulans yang mengalami laka lantas itu membawa pasien rujukan tapi bukan COVID 19 ke rumah sakit di Malang Ambulans itu dari RSUD dr Iskak Tulungagung Karena kondisi ambulans rusak parah bagian depan maka pasien dipindahkan ke ambulans lain yang didatangkan dari Tulungagung bebernya Akibat laka lantas ini korban selain mengalami luka ringan juga mengalami kerugian sekitar Rp 500 ribu Saat ini sopir ambulans masih diminta keterangan oleh pihak kepolisian,0.820234652967601,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,3.5,0.0,3.5,1.0,0.0,1.0,0.01694915254237288,0.7777777777777778,0.04516129032258064,0.7905474251822984
2574,Pemprov DKI Sebut Makam di TPU Tegar Alur Sisa 400 Liang,Lahan pemakaman blok muslim di TPU Tegal Alur telah terisi penuh oleh jenazah pasien COVID 19 Pemakaman hanya melayani sistem tumpang Bisa dengan sistem tumpang Untuk memakai peti hanya muat satu jenazah COVID 19 kata Kasatpel TPU Tegal Alur Wawin Wahyudi saat dihubungi Rabu 13 1 2021 Makam yang hendak ditumpangi lanjut Wawin minimal berusia 3 tahun Nantinya dalam satu liang lahad bisa dikuburkan satu jenazah pasien COVID 19 beserta petinya Kalau kita kedalaman kan satu setengah meter Kalau ditumpang sama COVID kayaknya juga muat satu kecuali sudah termakan waktu petinya udah hancur mungkin bisa lagi Tapi saat ini hanya bisa ditumpang satu Jadi misalnya makam yang udah ada berarti bisa ditumpang satu jenazah COVID Soalnya kalau pakai peti butuh tempat ruang yang cukup jelasnya Penerapan makam tumpang ini memerlukan persyaratan khusus di antaranya mengantongi izin penggunaan tanah makam IPTM serta mendapatkan persetujuan ahli waris makam yang akan ditumpangi Jadi makam yang akan ditumpangi harus miliki surat IPTM yang masih berlaku terus persetujuan ahli waris makam yang akan ditumpangi tuturnya Sebagai informasi Kepala Dinas Pertamanan dan Hutan Kota Pemprov DKI Jakarta Suzi Marsitawati pada Jumat 8 1 lalu menyebut masih ada 400 liang lahad di TPU Tegal Alur Pinciannya 200 liang lahad untuk jenazah muslim Namun Wawin mengakui dalam empat hari terakhir ini rata rata jenazah COVID 19 muslim yang dimakamkan di TPU Tegal Alur mencapai 50 orang per harinya Hal inilah yang menyebabkan blok muslim di TPU ini terisi penuh Empat hari dikali lima puluh jenazah Hari Senin itu malah 53 Jadi statement bu Suzi benar Jumat 200 terangnya,0.8187266957081464,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.013215859030837005,0.7272727272727273,0.05194805194805195,0.6470807267855686
